GeneID	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000101745	0.69049988029041	0.898123235275995	0.0465489676895549	6	7296186	7296662	1	TEC	si:ch211-241a17.6	si:ch211-241a17.6 [Source:ZFIN;Acc:ZDB-GENE-120215-177]
ENSDARG00000003607	0.690537300058568	0.898123235275995	0.0178415105811594	2	24718654	24730731	1	protein_coding	nr2f6a	nuclear receptor subfamily 2, group F, member 6a [Source:ZFIN;Acc:ZDB-GENE-030131-4362]
ENSDARG00000006109	0.690584229741161	0.898123235275995	-0.0539288800149997	8	47826174	47830458	1	protein_coding	pimr185	Pim proto-oncogene, serine/threonine kinase, related 185 [Source:ZFIN;Acc:ZDB-GENE-081104-450]
ENSDARG00000037478	0.690623249431193	0.898123235275995	-0.0531732009311723	7	42794171	42972949	-1	protein_coding	cdh8	cadherin 8 [Source:ZFIN;Acc:ZDB-GENE-130530-597]
ENSDARG00000078998	0.6906344283592	0.898123235275995	-0.0557418308199969	6	19679612	19717402	1	protein_coding	lhfpl4a	lipoma HMGIC fusion partner-like 4a [Source:ZFIN;Acc:ZDB-GENE-111017-1]
ENSDARG00000041011	0.69064590334495	0.898123235275995	0.0511755133008447	18	48764129	48765678	1	protein_coding	gemin7	gem (nuclear organelle) associated protein 7 [Source:EntrezGene;Acc:798703]
ENSDARG00000060235	0.690647460206965	0.898123235275995	0.0531197165848717	6	42478194	42508668	1	protein_coding	mst1ra	macrophage stimulating 1 receptor a [Source:ZFIN;Acc:ZDB-GENE-071218-2]
ENSDARG00000102060	0.690746861894035	0.898123235275995	0.0401034430812842	25	13695227	13703453	1	protein_coding	zgc:92873	zgc:92873 [Source:ZFIN;Acc:ZDB-GENE-040718-182]
ENSDARG00000077461	0.690766852396338	0.898123235275995	0.0417455594210177	12	44772249	44818625	1	protein_coding	dhx32a	DEAH (Asp-Glu-Ala-His) box polypeptide 32a [Source:ZFIN;Acc:ZDB-GENE-130613-6]
ENSDARG00000089480	0.690809707621022	0.898123235275995	-0.0268953258886411	16	28177741	28333704	-1	protein_coding	si:dkey-12j5.1	si:dkey-12j5.1 [Source:ZFIN;Acc:ZDB-GENE-100922-71]
ENSDARG00000098017	0.690863251742238	0.898123235275995	0.0499624170930522	3	52974021	52976681	1	protein_coding	pet100	PET100 homolog [Source:ZFIN;Acc:ZDB-GENE-131121-608]
ENSDARG00000093865	0.690879656502546	0.898123235275995	-0.0508688997025487	4	46734902	46739292	1	protein_coding	CR356223.1	
ENSDARG00000077881	0.69091869001797	0.898123235275995	-0.0492494697034274	23	11412343	11513888	1	protein_coding	chl1a	cell adhesion molecule L1-like a [Source:ZFIN;Acc:ZDB-GENE-090313-201]
ENSDARG00000075054	0.690938457271641	0.898123235275995	-0.0491532152012979	10	3081322	3142059	-1	protein_coding	RASGRF2 (1 of many)	Ras protein specific guanine nucleotide releasing factor 2 [Source:HGNC Symbol;Acc:HGNC:9876]
ENSDARG00000087601	0.690976414146048	0.898123235275995	-0.0513471794413747	8	46660889	46755417	-1	protein_coding	gpr153	G protein-coupled receptor 153 [Source:ZFIN;Acc:ZDB-GENE-050823-7]
ENSDARG00000041107	0.691117412590312	0.898209046212721	0.0517189359462059	18	20688024	20733744	1	protein_coding	cftr	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7) [Source:ZFIN;Acc:ZDB-GENE-050517-20]
ENSDARG00000086420	0.69113375646768	0.898209046212721	-0.0541468676604261	12	37764361	37767302	-1	protein_coding	CABZ01046949.1	
ENSDARG00000057767	0.691304146876696	0.898341828139584	-0.046028203149933	18	15827236	15868830	1	protein_coding	nudt4a	nudix (nucleoside diphosphate linked moiety X)-type motif 4a [Source:ZFIN;Acc:ZDB-GENE-031010-33]
ENSDARG00000098116	0.691332564795316	0.898341828139584	0.0464748905927325	15	46867624	46878115	-1	protein_coding	CABZ01089963.1	
ENSDARG00000019332	0.691375000946863	0.898341828139584	-0.031563802213646	24	23825882	23840744	-1	protein_coding	ndufb4	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1973]
ENSDARG00000056638	0.691639864506567	0.898341828139584	-0.0496446333526861	11	29670439	29689581	-1	protein_coding	pir	pirin [Source:ZFIN;Acc:ZDB-GENE-040718-288]
ENSDARG00000091535	0.691646177743377	0.898341828139584	0.0539337514122267	12	12916501	13042926	-1	protein_coding	ccser2b	coiled-coil serine-rich protein 2b [Source:ZFIN;Acc:ZDB-GENE-121214-220]
ENSDARG00000100047	0.691697391715549	0.898341828139584	0.0299892207916153	14	15463379	15509424	1	protein_coding	ergic1	endoplasmic reticulum-golgi intermediate compartment 1 [Source:ZFIN;Acc:ZDB-GENE-050913-75]
ENSDARG00000095948	0.691703011390092	0.898341828139584	-0.0544622371171785	10	6652375	6679535	-1	transcribed_unprocessed_pseudogene	si:ch211-57m13.15	si:ch211-57m13.15 [Source:ZFIN;Acc:ZDB-GENE-110411-8]
ENSDARG00000099732	0.691719951030352	0.898341828139584	0.0526807729111978	13	20261674	20388019	-1	protein_coding	gfra1a	gdnf family receptor alpha 1a [Source:ZFIN;Acc:ZDB-GENE-010226-2]
ENSDARG00000032618	0.691770808842753	0.898341828139584	0.0513501815420203	4	12716846	12719518	-1	protein_coding	mgst1.1	microsomal glutathione S-transferase 1.1 [Source:ZFIN;Acc:ZDB-GENE-041010-30]
ENSDARG00000076960	0.691777037357158	0.898341828139584	0.0550525661171152	3	30817122	30831804	-1	protein_coding	paqr4a	progestin and adipoQ receptor family member IVa [Source:ZFIN;Acc:ZDB-GENE-131127-110]
ENSDARG00000092143	0.69180394558096	0.898341828139584	0.0554605475190181	5	68129839	68157061	-1	protein_coding	ank1a	ankyrin 1, erythrocytic a [Source:ZFIN;Acc:ZDB-GENE-041010-44]
ENSDARG00000062123	0.691821090778449	0.898341828139584	-0.0413243180736189	6	15918463	16267588	-1	protein_coding	agap1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:ZFIN;Acc:ZDB-GENE-130405-1]
ENSDARG00000074401	0.691860917557408	0.898341828139584	-0.0514399494647088	20	3844866	3873735	-1	protein_coding	gnpat	glyceronephosphate O-acyltransferase [Source:ZFIN;Acc:ZDB-GENE-040618-4]
ENSDARG00000003941	0.691881691864509	0.898341828139584	-0.022394421858922	24	23692345	23694473	-1	protein_coding	rrs1	RRS1 ribosome biogenesis regulator homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-9345]
ENSDARG00000061203	0.691970297895987	0.898341828139584	-0.0465594015292451	24	5811354	5844423	1	protein_coding	trpc1	transient receptor potential cation channel, subfamily C, member 1 [Source:ZFIN;Acc:ZDB-GENE-070830-1]
ENSDARG00000068100	0.691995255999394	0.898341828139584	-0.0533715179976044	8	10524193	10621748	1	protein_coding	si:ch211-240g9.1	si:ch211-240g9.1 [Source:ZFIN;Acc:ZDB-GENE-050419-194]
ENSDARG00000005034	0.692012288231362	0.898341828139584	-0.0481701355135219	15	34637087	34710736	-1	protein_coding	ispd	isoprenoid synthase domain containing [Source:ZFIN;Acc:ZDB-GENE-061110-16]
ENSDARG00000062425	0.692112103731707	0.898391951894859	0.049937057390469	9	24393311	24398214	-1	protein_coding	zgc:153521	zgc:153521 [Source:ZFIN;Acc:ZDB-GENE-061103-379]
ENSDARG00000024398	0.692149994444065	0.898391951894859	0.0223925929159058	12	11224651	11268463	-1	protein_coding	get4	golgi to ER traffic protein 4 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-5399]
ENSDARG00000058962	0.692219951008058	0.898391951894859	0.0392903217147513	1	518807	522897	1	protein_coding	txnl4b	thioredoxin-like 4B [Source:ZFIN;Acc:ZDB-GENE-051030-63]
ENSDARG00000045824	0.692233583186944	0.898391951894859	0.0321383514561711	25	19635753	19649892	1	protein_coding	zgc:101783	zgc:101783 [Source:ZFIN;Acc:ZDB-GENE-040912-48]
ENSDARG00000090654	0.692295038560652	0.898395931995429	0.0293703707898971	5	8936560	9036019	-1	protein_coding	gak	cyclin G associated kinase [Source:ZFIN;Acc:ZDB-GENE-041210-358]
ENSDARG00000100882	0.692327992126415	0.898395931995429	-0.0537865096927153	22	1683654	1777975	1	protein_coding	zgc:174563	zgc:174563 [Source:ZFIN;Acc:ZDB-GENE-080218-28]
ENSDARG00000018492	0.692627674832212	0.898440881778602	0.0224944856190094	13	17337169	17340052	1	protein_coding	znf503	zinc finger protein 503 [Source:ZFIN;Acc:ZDB-GENE-031113-5]
ENSDARG00000045857	0.692666973180107	0.898440881778602	-0.0269840059633131	20	3272730	3292516	-1	protein_coding	cebpz	CCAAT/enhancer binding protein (C/EBP), zeta [Source:ZFIN;Acc:ZDB-GENE-050417-261]
ENSDARG00000053530	0.692667415369379	0.898440881778602	-0.0414174936055673	12	48568303	48588738	-1	protein_coding	cyp4f3	cytochrome P450, family 4, subfamily F, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-070410-108]
ENSDARG00000037867	0.692736596390233	0.898440881778602	-0.0368347571888354	3	40154927	40159609	-1	protein_coding	si:ch211-194i10.5	si:ch211-194i10.5 [Source:ZFIN;Acc:ZDB-GENE-131120-154]
ENSDARG00000074041	0.692767764504215	0.898440881778602	-0.0326564417254128	12	38633103	38681547	1	protein_coding	abca5	ATP-binding cassette, sub-family A (ABC1), member 5 [Source:ZFIN;Acc:ZDB-GENE-050517-5]
ENSDARG00000075870	0.692780641331223	0.898440881778602	-0.0519023747224149	1	53377334	53402369	1	protein_coding	triobpa	TRIO and F-actin binding protein a [Source:ZFIN;Acc:ZDB-GENE-110411-40]
ENSDARG00000105485	0.692806689852994	0.898440881778602	-0.0549579852289039	7	1306069	1313140	1	protein_coding	ENSDARG00000105485	
ENSDARG00000052897	0.692826357973091	0.898440881778602	-0.0338264682200847	5	41045326	41109081	-1	protein_coding	atxn2	ataxin 2 [Source:ZFIN;Acc:ZDB-GENE-060526-217]
ENSDARG00000009961	0.692882456679967	0.898440881778602	-0.0549699325027021	16	43174151	43214337	1	protein_coding	rundc3b	RUN domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-041114-121]
ENSDARG00000044074	0.692940337080419	0.898440881778602	-0.0368824921211376	5	26840168	26887645	1	protein_coding	loxl2b	lysyl oxidase-like 2b [Source:ZFIN;Acc:ZDB-GENE-050208-29]
ENSDARG00000096532	0.693015830589977	0.898440881778602	0.0500995855717668	12	2916453	2958362	-1	protein_coding	si:dkey-202c14.3	si:dkey-202c14.3 [Source:ZFIN;Acc:ZDB-GENE-121214-357]
ENSDARG00000016999	0.693020575502337	0.898440881778602	-0.0545628094909519	19	15536660	15564825	1	protein_coding	lin28a	lin-28 homolog A (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-040426-747]
ENSDARG00000103225	0.693065372620802	0.898440881778602	0.028054795738203	KN150490.1	4965	15316	1	protein_coding	UBLCP1 (1 of many)	ubiquitin like domain containing CTD phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28110]
ENSDARG00000042839	0.693075344010102	0.898440881778602	-0.0403203640584147	17	53068635	53109337	1	protein_coding	dph6	diphthamine biosynthesis 6 [Source:ZFIN;Acc:ZDB-GENE-050227-15]
ENSDARG00000098886	0.693081376927103	0.898440881778602	-0.048782597394389	4	60947352	60949082	-1	protein_coding	BX294383.1	
ENSDARG00000036235	0.69309340557116	0.898440881778602	0.0443250340777997	14	35065204	35068457	1	protein_coding	zbtb3	zinc finger and BTB domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-050506-105]
ENSDARG00000105102	0.693152208358548	0.898457900014562	0.0260272415179937	2	24902476	24909586	-1	processed_transcript	crsp7	cofactor required for Sp1 transcriptional activation, subunit 7 [Source:ZFIN;Acc:ZDB-GENE-040426-2005]
ENSDARG00000095180	0.693216928550452	0.898482585591088	0.0484599288738456	5	61926674	61957992	1	protein_coding	ENSDARG00000095180	
ENSDARG00000031387	0.693368361525282	0.89853666322903	0.0527405530173669	22	4323288	4348731	1	protein_coding	cers4a	ceramide synthase 4a [Source:ZFIN;Acc:ZDB-GENE-020808-1]
ENSDARG00000077481	0.693392241918244	0.89853666322903	-0.0547001997547627	13	33549326	33552978	-1	protein_coding	si:dkey-76k16.6	si:dkey-76k16.6 [Source:ZFIN;Acc:ZDB-GENE-090312-171]
ENSDARG00000039232	0.693395686432651	0.89853666322903	0.0483717405269809	18	49945735	49959998	1	protein_coding	DUSP8 (1 of many)	dual specificity phosphatase 8 [Source:HGNC Symbol;Acc:HGNC:3074]
ENSDARG00000099518	0.693504468246548	0.898541711891659	-0.0550179121149289	7	18354531	18364920	-1	protein_coding	si:ch211-119e14.1	si:ch211-119e14.1 [Source:ZFIN;Acc:ZDB-GENE-141216-162]
ENSDARG00000090973	0.693524320013499	0.898541711891659	0.0549597704217836	11	39768645	39809282	1	protein_coding	si:dkey-264d12.1	si:dkey-264d12.1 [Source:ZFIN;Acc:ZDB-GENE-141215-69]
ENSDARG00000031299	0.693538076144769	0.898541711891659	0.0346768675773295	15	15467538	15472091	1	protein_coding	dhrs11b	dehydrogenase/reductase (SDR family) member 11b [Source:ZFIN;Acc:ZDB-GENE-040625-155]
ENSDARG00000062959	0.693582296444662	0.898541711891659	0.052261683273609	7	12546615	12568316	-1	protein_coding	MARCH3	membrane associated ring-CH-type finger 3 [Source:HGNC Symbol;Acc:HGNC:28728]
ENSDARG00000004015	0.693840243708586	0.898613322759174	-0.0444936039071514	7	71306606	71315593	1	protein_coding	adcyap1a	adenylate cyclase activating polypeptide 1a [Source:ZFIN;Acc:ZDB-GENE-020809-4]
ENSDARG00000062530	0.693858537932747	0.898613322759174	-0.0476636516319467	19	19825871	19834636	1	protein_coding	ASTE1 (1 of many)	asteroid homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:25021]
ENSDARG00000101911	0.69387513176836	0.898613322759174	0.0535470851842467	13	40998704	41029582	-1	protein_coding	si:dkeyp-86d6.2	si:dkeyp-86d6.2 [Source:ZFIN;Acc:ZDB-GENE-141216-459]
ENSDARG00000013022	0.693913964657568	0.898613322759174	0.043841992428602	22	7664593	7670333	-1	protein_coding	si:ch211-59h6.1	si:ch211-59h6.1 [Source:ZFIN;Acc:ZDB-GENE-091204-418]
ENSDARG00000055415	0.693964821706632	0.898613322759174	0.0453982058042885	9	35822255	35824642	-1	protein_coding	zp2l1	zona pellucida glycoprotein 2, like 1 [Source:ZFIN;Acc:ZDB-GENE-060818-3]
ENSDARG00000028688	0.693979169668145	0.898613322759174	-0.0344162344716045	5	71352825	71358786	1	protein_coding	exosc2	exosome component 2 [Source:ZFIN;Acc:ZDB-GENE-050417-27]
ENSDARG00000018782	0.694010016114451	0.898613322759174	0.0535144439364391	6	3120644	3158847	1	protein_coding	kdm4aa	lysine (K)-specific demethylase 4A, genome duplicate a [Source:ZFIN;Acc:ZDB-GENE-110609-4]
ENSDARG00000099776	0.694038694800199	0.898613322759174	-0.0482458843340625	2	19339343	19343286	1	protein_coding	glula	glutamate-ammonia ligase (glutamine synthase) a [Source:ZFIN;Acc:ZDB-GENE-030131-688]
ENSDARG00000037101	0.694093253008495	0.898613322759174	-0.0543008078948512	14	30058232	30071827	1	protein_coding	mtmr7a	myotubularin related protein 7a [Source:ZFIN;Acc:ZDB-GENE-060421-7754]
ENSDARG00000056582	0.694094394082807	0.898613322759174	0.0537793861917439	24	36483107	36504318	1	protein_coding	map3k14b	mitogen-activated protein kinase kinase kinase 14b [Source:ZFIN;Acc:ZDB-GENE-091204-121]
ENSDARG00000043898	0.694307243117359	0.898829732106718	-0.034770390082996	10	24792764	24796536	-1	protein_coding	timm10b	translocase of inner mitochondrial membrane 10 homolog B (yeast) [Source:ZFIN;Acc:ZDB-GENE-050417-370]
ENSDARG00000058306	0.694428569924821	0.898927638785941	-0.0308188944917866	18	8444101	8450499	1	protein_coding	prpf18	PRP18 pre-mRNA processing factor 18 homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-040704-45]
ENSDARG00000097553	0.694695513394517	0.899214018818421	0.043063382191157	2	13115580	13120120	1	lincRNA	si:dkey-193e13.8	si:dkey-193e13.8 [Source:ZFIN;Acc:ZDB-GENE-131122-33]
ENSDARG00000070951	0.694793968195222	0.899282283745769	0.0415838665504023	6	54134090	54144875	1	protein_coding	hmga1b	high mobility group AT-hook 1b [Source:ZFIN;Acc:ZDB-GENE-061013-204]
ENSDARG00000098922	0.694939552976398	0.899376331877789	0.048084214524543	KN150383.1	852	7412	-1	protein_coding	ENSDARG00000098922	
ENSDARG00000090664	0.694958072520075	0.899376331877789	-0.0440092300902017	3	31475372	31487749	-1	protein_coding	moto	minamoto [Source:ZFIN;Acc:ZDB-GENE-070117-1657]
ENSDARG00000052512	0.695041427202237	0.899400217435114	-0.053271080504472	1	49006592	49029586	1	protein_coding	tsga10	testis specific, 10 [Source:ZFIN;Acc:ZDB-GENE-061013-482]
ENSDARG00000074131	0.695079474244655	0.899400217435114	-0.0138432423937687	2	43831052	43886561	-1	protein_coding	kif5ba	kinesin family member 5B, a [Source:ZFIN;Acc:ZDB-GENE-070629-2]
ENSDARG00000062267	0.695113695575519	0.899400217435114	0.0272354926476497	14	21325632	21363352	-1	protein_coding	kdm3b	lysine (K)-specific demethylase 3B [Source:ZFIN;Acc:ZDB-GENE-101007-4]
ENSDARG00000086569	0.695213082567269	0.899414020353633	0.0534532508055675	3	1236410	1244024	1	protein_coding	zgc:172051	zgc:172051 [Source:ZFIN;Acc:ZDB-GENE-080219-23]
ENSDARG00000101543	0.695215809032433	0.899414020353633	0.036014565744186	16	43387951	43414169	-1	protein_coding	strumpellin	strumpellin [Source:ZFIN;Acc:ZDB-GENE-040426-838]
ENSDARG00000043554	0.6953660893458	0.899526703571397	0.028643160903955	8	2471522	2477283	1	protein_coding	mrpl40	mitochondrial ribosomal protein L40 [Source:ZFIN;Acc:ZDB-GENE-040912-37]
ENSDARG00000024847	0.695416032009052	0.899526703571397	-0.0528853069322345	6	11203545	11260174	1	protein_coding	col5a2b	collagen, type V, alpha 2b [Source:ZFIN;Acc:ZDB-GENE-110406-2]
ENSDARG00000042515	0.695440094957746	0.899526703571397	-0.0530210027019359	20	29057461	29071430	1	protein_coding	gpr176	G protein-coupled receptor 176 [Source:ZFIN;Acc:ZDB-GENE-041001-183]
ENSDARG00000021404	0.695600834147028	0.899675455881793	0.0280287853077695	13	18223678	18228604	1	protein_coding	zgc:110319	zgc:110319 [Source:ZFIN;Acc:ZDB-GENE-050417-345]
ENSDARG00000105261	0.695740131894052	0.899796458546213	-0.054369055407978	14	50609994	50657925	-1	protein_coding	nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 [Source:ZFIN;Acc:ZDB-GENE-121204-3]
ENSDARG00000094451	0.695912955858826	0.899923283640454	-0.0495471103485233	8	23651015	23681186	-1	protein_coding	cfp	complement factor properdin [Source:ZFIN;Acc:ZDB-GENE-030131-9247]
ENSDARG00000078995	0.696051255597508	0.899923283640454	-0.047175822910913	14	32709265	32728422	1	protein_coding	tex11	testis expressed 11 [Source:ZFIN;Acc:ZDB-GENE-140415-1]
ENSDARG00000092208	0.696067197251095	0.899923283640454	-0.0512836180304395	5	61958198	61960685	1	lincRNA	si:ch211-253h3.2	si:ch211-253h3.2 [Source:ZFIN;Acc:ZDB-GENE-070705-147]
ENSDARG00000062379	0.696100988847044	0.899923283640454	-0.041923698340886	14	2811491	2820521	-1	protein_coding	slc35a4	solute carrier family 35, member A4 [Source:ZFIN;Acc:ZDB-GENE-061103-595]
ENSDARG00000061196	0.696141324704487	0.899923283640454	-0.0472368634760233	2	31001409	31037320	-1	protein_coding	emilin2a	elastin microfibril interfacer 2a [Source:ZFIN;Acc:ZDB-GENE-060503-247]
ENSDARG00000100961	0.696148619980893	0.899923283640454	-0.0458489347945623	4	35715983	35766868	-1	protein_coding	si:dkey-176f19.6	si:dkey-176f19.6 [Source:ZFIN;Acc:ZDB-GENE-110913-42]
ENSDARG00000017174	0.696158436640577	0.899923283640454	0.0544234498570375	1	30174005	30175776	-1	protein_coding	dlx2b	distal-less homeobox 2b [Source:ZFIN;Acc:ZDB-GENE-980526-18]
ENSDARG00000020265	0.696244635857121	0.899924925718046	-0.0527882314217804	3	54269625	54296045	-1	protein_coding	angptl6	angiopoietin-like 6 [Source:ZFIN;Acc:ZDB-GENE-030131-9735]
ENSDARG00000091879	0.696251204539827	0.899924925718046	0.0493791343452323	2	21527841	21584956	1	protein_coding	si:dkey-29d8.3	si:dkey-29d8.3 [Source:ZFIN;Acc:ZDB-GENE-070912-508]
ENSDARG00000059090	0.696355899607322	0.899973681795857	0.0438005062399297	12	1537957	1539409	-1	protein_coding	SSTR2 (1 of many)	somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]
ENSDARG00000059305	0.696380428580893	0.899973681795857	0.0543869509934538	9	917562	923562	1	protein_coding	tmem37	transmembrane protein 37 [Source:ZFIN;Acc:ZDB-GENE-040426-2208]
ENSDARG00000029088	0.696427091038701	0.899974859270943	-0.0415516982093984	14	4188954	4214895	-1	protein_coding	guf1	GUF1 homolog, GTPase [Source:ZFIN;Acc:ZDB-GENE-030131-4289]
ENSDARG00000095446	0.696533920641627	0.900053783941499	-0.0492526038032527	4	10784966	10790343	-1	lincRNA	si:dkey-207j16.4	si:dkey-207j16.4 [Source:ZFIN;Acc:ZDB-GENE-041210-334]
ENSDARG00000011246	0.696698055781035	0.900178679546624	0.0315457885626585	4	2409622	2415958	-1	protein_coding	krr1	KRR1, small subunit (SSU) processome component, homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-060623-10]
ENSDARG00000016056	0.696793302795645	0.900178679546624	0.0417532694646835	8	44448314	44454517	1	protein_coding	mhc1laa	major histocompatibility complex class I LAA [Source:ZFIN;Acc:ZDB-GENE-050417-464]
